# V1.0	10.20.2004	 User: lda	 Total number of Spots: 3072
# Created by: TIGR Spotfinder 2. 2. 3.
# TIFF files processed: CL100804#45G1_Cy3(112-10).tif; CL100804#45G1_Cy5(112-10).tif.
# 
UID	IA	IB	R	C	MR	MC	SR	SC	FlagA	FlagB	SA	SF	QCscore	QCA	QCB	BkgA	BkgB
2600	307274	150126	55	8	4	1	7	8	C	C	72	1.0000	0.5687	0.5930	0.5444	36432.000000	15696.000000
2601	100750	45338	55	9	4	1	7	9	C	C	61	1.0000	0.3253	0.3445	0.3061	23973.000000	12749.000000
2602	1497869	1186152	55	10	4	1	7	10	C	C	80	1.0000	0.8968	0.9031	0.8906	45760.000000	23600.000000
2603	181576	116684	55	11	4	1	7	11	B	B	44	1.0000	0.8440	0.8440	0.8440	18436.000000	9240.000000
2604	319646	231411	55	12	4	1	7	12	C	C	73	1.0000	0.8794	0.8827	0.8760	32266.000000	15549.000000
2605	468229	462497	55	13	4	1	7	13	C	C	68	1.0000	0.8923	0.8959	0.8887	33524.000000	16320.000000
2606	1143484	1106373	55	14	4	1	7	14	C	C	79	1.0000	0.9180	0.9180	0.9180	44635.000000	22989.000000
2607	2190632	2072177	55	15	4	1	7	15	C	C	70	1.0000	0.8732	0.8697	0.8767	53270.000000	25060.000000
2608	181871	157359	55	16	4	1	7	16	C	C	57	1.0000	0.8583	0.8541	0.8625	25878.000000	11229.000000
2609	85088	53020	55	17	4	1	7	17	C	C	65	1.0000	0.4249	0.4329	0.4169	26130.000000	12220.000000
2610	93095	31633	55	18	4	1	7	18	C	C	63	1.0000	0.2647	0.3004	0.2289	21861.000000	12222.000000
2611	149742	101929	55	19	4	1	7	19	C	C	57	1.0000	0.8890	0.9020	0.8761	24852.000000	11172.000000
2612	179623	175002	55	20	4	1	7	20	C	C	63	1.0000	0.9149	0.9030	0.9268	32256.000000	13104.000000
2613	159012	115324	55	21	4	1	7	21	C	C	80	1.0000	0.7437	0.7489	0.7384	31280.000000	16000.000000
2614	66145	20556	55	22	4	1	7	22	C	C	53	1.0000	0.1391	0.1664	0.1117	22313.000000	10441.000000
2615	235274	206515	55	23	4	1	7	23	C	C	86	1.0000	0.6433	0.6312	0.6553	39044.000000	20124.000000
2616	118000	75318	55	24	4	1	7	24	C	C	57	1.0000	0.7419	0.7565	0.7274	25878.000000	11286.000000
2617	378574	346935	55	25	4	2	7	1	C	C	78	1.0000	0.9113	0.9082	0.9145	42510.000000	17940.000000
2618	124131	32087	55	26	4	2	7	2	C	C	54	1.0000	0.1555	0.1664	0.1446	32994.000000	11286.000000
2619	169287	98989	55	27	4	2	7	3	C	C	70	1.0000	0.5036	0.5175	0.4897	35560.000000	14840.000000
2620	90395	46894	55	28	4	2	7	4	C	C	62	1.0000	0.3727	0.3881	0.3573	25606.000000	12524.000000
2621	895272	744990	55	29	4	2	7	5	C	C	85	1.0000	0.9640	0.9701	0.9579	40800.000000	21590.000000
2622	159317	153199	55	30	4	2	7	6	C	C	73	1.0000	0.8825	0.8624	0.9026	34456.000000	14308.000000
2623	126305	76195	55	31	4	2	7	7	C	C	71	1.0000	0.2792	0.2859	0.2726	34435.000000	15833.000000
2624	393683	239945	55	32	4	2	7	8	C	C	70	1.0000	0.9357	0.9467	0.9246	40950.000000	15540.000000
2625	2511525	2472581	55	33	4	2	7	9	C	C	88	1.0000	0.9014	0.8957	0.9070	67496.000000	36256.000000
2626	112445	80458	55	34	4	2	7	10	C	C	65	1.0000	0.3068	0.3040	0.3095	31785.000000	13780.000000
2627	162814	154206	55	35	4	2	7	11	C	C	65	1.0000	0.7917	0.7813	0.8020	25415.000000	13585.000000
2628	107945	86332	55	36	4	2	7	12	C	C	76	1.0000	0.5214	0.5068	0.5360	29564.000000	14364.000000
2629	111366	61116	55	37	4	2	7	13	C	C	62	1.0000	0.3745	0.3881	0.3608	26102.000000	12214.000000
2630	3222584	3754456	55	38	4	2	7	14	C	C	84	1.0000	0.9107	0.8987	0.9227	62160.000000	35532.000000
2631	431386	334993	55	39	4	2	7	15	C	C	79	1.0000	0.8167	0.8254	0.8080	42739.000000	16906.000000
2632	401981	473973	55	40	4	2	7	16	C	C	83	1.0000	0.8384	0.8357	0.8412	42081.000000	18758.000000
2633	340431	423785	55	41	4	2	7	17	C	C	93	0.1290	0.8894	0.8660	0.9129	15048.000000	6984.000000
2634	961465	467206	55	42	4	2	7	18	C	C	69	1.0000	0.8070	0.8289	0.7850	41538.000000	17250.000000
2635	92589	99019	55	43	4	2	7	19	C	C	62	1.0000	0.7839	0.7537	0.8141	30070.000000	13020.000000
2636	2671285	3676383	55	44	4	2	7	20	C	C	79	1.0000	0.9442	0.9140	0.9744	66755.000000	38078.000000
2637	200417	213493	55	45	4	2	7	21	C	C	70	1.0000	0.8508	0.8441	0.8576	38080.000000	15190.000000
2638	956592	1086656	55	46	4	2	7	22	C	C	93	1.0000	0.9642	0.9447	0.9837	52359.000000	23343.000000
2639	102474	58759	55	47	4	2	7	23	C	C	60	1.0000	0.3331	0.3476	0.3185	28860.000000	12120.000000
2640	76382	45896	55	48	4	2	7	24	C	C	53	1.0000	0.5313	0.5775	0.4852	24486.000000	9911.000000
2641	158231	145182	56	1	4	1	8	1	C	C	63	1.0000	0.2597	0.2597	0.2597	46998.000000	28539.000000
2642	895530	834428	56	2	4	1	8	2	C	C	95	1.0000	0.8583	0.8583	0.8583	46645.000000	29165.000000
2643	169966	121402	56	3	4	1	8	3	C	C	77	1.0000	0.6024	0.6132	0.5916	32109.000000	16555.000000
2644	126040	75522	56	4	4	1	8	4	C	C	68	1.0000	0.5673	0.5810	0.5535	28628.000000	14076.000000
2645	133984	104691	56	5	4	1	8	5	C	C	85	1.0000	0.4982	0.5048	0.4917	30005.000000	18020.000000
2646	1164505	895684	56	6	4	1	8	6	C	C	101	1.0000	0.5920	0.5936	0.5904	56055.000000	36966.000000
2647	187157	136505	56	7	4	1	8	7	C	C	90	1.0000	0.6290	0.6328	0.6252	37350.000000	25020.000000
2648	317708	174168	56	8	4	1	8	8	C	C	74	1.0000	0.6103	0.6261	0.5944	37518.000000	19906.000000
2649	113565	54820	56	9	4	1	8	9	C	C	67	1.0000	0.3827	0.4040	0.3613	26800.000000	13802.000000
2650	1470550	1190768	56	10	4	1	8	10	C	C	80	1.0000	0.9371	0.9403	0.9340	52400.000000	31120.000000
2651	188158	118864	56	11	4	1	8	11	B	B	44	1.0000	0.8548	0.8548	0.8548	19404.000000	9856.000000
2652	336993	249689	56	12	4	1	8	12	C	C	70	1.0000	0.8802	0.8767	0.8836	31080.000000	17290.000000
2653	434718	450752	56	13	4	1	8	13	C	C	70	1.0000	0.8767	0.8767	0.8767	33880.000000	17360.000000
2654	1311499	1193536	56	14	4	1	8	14	C	C	80	1.0000	0.9565	0.9533	0.9598	42240.000000	23600.000000
2655	2130578	2008773	56	15	4	1	8	15	C	C	71	1.0000	0.8771	0.8736	0.8806	48351.000000	26057.000000
2656	216691	175659	56	16	4	1	8	16	C	C	67	1.0000	0.8701	0.8556	0.8846	27269.000000	13936.000000
2657	85227	40199	56	17	4	1	8	17	C	C	52	1.0000	0.3413	0.3582	0.3243	21580.000000	10140.000000
2658	73196	37722	56	18	4	1	8	18	C	C	50	1.0000	0.2341	0.2423	0.2259	21000.000000	9850.000000
2659	182153	124468	56	19	4	1	8	19	C	C	68	1.0000	0.8546	0.8476	0.8617	32096.000000	15028.000000
2660	207466	202021	56	20	4	1	8	20	C	C	64	1.0000	0.8265	0.8231	0.8300	30912.000000	15104.000000
2661	155133	101227	56	21	4	1	8	21	C	C	75	1.0000	0.5787	0.5896	0.5678	37125.000000	15825.000000
2662	65687	23725	56	22	4	1	8	22	B	B	47	1.0000	0.1137	0.1249	0.1025	20398.000000	10105.000000
2663	266324	237577	56	23	4	1	8	23	C	C	94	1.0000	0.6141	0.6016	0.6267	50290.000000	24064.000000
2664	97360	66664	56	24	4	1	8	24	C	C	67	1.0000	0.4642	0.4564	0.4721	30150.000000	14405.000000
2665	392665	338264	56	25	4	2	8	1	C	C	82	1.0000	0.8695	0.8637	0.8754	39770.000000	20090.000000
2666	120529	33066	56	26	4	2	8	2	C	C	56	1.0000	0.2206	0.2354	0.2057	26936.000000	11368.000000
2667	216177	132230	56	27	4	2	8	3	C	C	83	1.0000	0.6734	0.6891	0.6578	44239.000000	18094.000000
2668	94077	49582	56	28	4	2	8	4	C	C	64	1.0000	0.3378	0.3489	0.3268	24512.000000	12736.000000
2669	869260	712060	56	29	4	2	8	5	C	C	87	1.0000	0.9559	0.9529	0.9589	45849.000000	23925.000000
2670	154926	154059	56	30	4	2	8	6	C	C	82	1.0000	0.8235	0.8039	0.8431	40590.000000	17384.000000
2671	122314	64244	56	31	4	2	8	7	C	C	58	1.0000	0.4553	0.4619	0.4486	28884.000000	14674.000000
2672	387233	253587	56	32	4	2	8	8	C	C	78	1.0000	0.7354	0.7406	0.7303	42276.000000	19890.000000
2673	2894475	2989170	56	33	4	2	8	9	C	C	87	1.0000	0.9589	0.9589	0.9589	68382.000000	35496.000000
2674	137258	105133	56	34	4	2	8	10	C	C	79	1.0000	0.6216	0.6216	0.6216	41633.000000	17775.000000
2675	160415	177753	56	35	4	2	8	11	C	C	66	1.0000	0.8492	0.8250	0.8734	34122.000000	15180.000000
2676	119016	109593	56	36	4	2	8	12	C	C	78	1.0000	0.6836	0.6685	0.6987	39234.000000	18954.000000
2677	112362	53273	56	37	4	2	8	13	C	C	60	1.0000	0.2643	0.2758	0.2527	28800.000000	12780.000000
2678	3085362	3912163	56	38	4	2	8	14	C	C	82	1.0000	0.9593	0.9370	0.9815	65190.000000	44772.000000
2679	493342	411097	56	39	4	2	8	15	C	C	80	1.0000	0.8449	0.8389	0.8508	38720.000000	17840.000000
2680	410575	444808	56	40	4	2	8	16	C	C	86	1.0000	0.9318	0.9169	0.9466	38958.000000	21070.000000
2681	439349	340554	56	41	4	2	8	17	C	C	97	0.1546	0.8642	0.8122	0.9163	18915.000000	10560.000000
2682	971208	483735	56	42	4	2	8	18	C	C	68	1.0000	0.9127	0.9462	0.8793	47532.000000	20264.000000
2683	94516	94813	56	43	4	2	8	19	C	C	66	1.0000	0.6939	0.6840	0.7038	30888.000000	15246.000000
2684	2621204	3398884	56	44	4	2	8	20	C	C	79	1.0000	0.9446	0.9346	0.9547	70389.000000	39026.000000
2685	174090	206677	56	45	4	2	8	21	C	C	66	1.0000	0.7684	0.7482	0.7887	37158.000000	17094.000000
2686	616352	642742	56	46	4	2	8	22	C	C	74	1.0000	0.9122	0.8915	0.9329	43068.000000	20942.000000
2687	97536	51707	56	47	4	2	8	23	C	C	63	1.0000	0.5405	0.5606	0.5205	28035.000000	13734.000000
2688	70786	37088	56	48	4	2	8	24	B	B	44	1.0000	0.4671	0.4939	0.4403	19932.000000	9592.000000
2689	2592881	2582752	57	1	4	1	9	1	C	C	100	0.6500	0.3838	0.3924	0.3751	169520.000000	278135.000000
2690	39811	14095	57	2	4	1	9	2	C	C	26	1.0000	0.0000	0.0000	0.0000	13832.000000	8112.000000
2691	234616	257563	57	3	4	1	9	3	C	C	85	1.0000	0.5326	0.5200	0.5451	39100.000000	21420.000000
2692	1590344	1898198	57	4	4	1	9	4	C	C	89	1.0000	0.5441	0.5355	0.5527	67106.000000	52243.000000
2693	121879	164997	57	5	4	1	9	5	C	C	81	1.0000	0.4032	0.3849	0.4216	37746.000000	21951.000000
2694	122659	228669	57	6	4	1	9	6	C	C	80	1.0000	0.4372	0.4011	0.4734	35040.000000	21840.000000
2695	553704	573911	57	7	4	1	9	7	C	C	90	0.2000	0.8942	0.8165	0.9718	14670.000000	16020.000000
2696	704132	748438	57	8	4	1	9	8	C	C	81	0.2716	0.9100	0.8620	0.9580	17160.000000	17732.000000
2697	261903	443424	57	9	4	1	9	9	C	C	55	1.0000	0.9080	0.8947	0.9212	25025.000000	13860.000000
2698	292865	621728	57	10	4	1	9	10	C	C	81	0.2222	0.8192	0.6667	0.9718	11466.000000	17748.000000
2699	185572	710238	57	11	4	1	9	11	C	C	79	0.2025	0.8377	0.7071	0.9682	11008.000000	15888.000000
2700	477306	613353	57	12	4	1	9	12	C	C	81	0.2222	0.8419	0.7309	0.9530	11934.000000	15570.000000
2701	176277	198361	57	13	4	1	9	13	C	C	70	1.0000	0.4229	0.4030	0.4428	35700.000000	16170.000000
2702	73461	41406	57	14	4	1	9	14	C	C	57	1.0000	0.2373	0.2412	0.2334	23826.000000	11343.000000
2703	66933	20804	57	15	4	1	9	15	C	C	56	1.0000	0.0000	0.0000	0.0000	23352.000000	11648.000000
2704	80496	27557	57	16	4	1	9	16	C	C	55	1.0000	0.1840	0.2039	0.1641	26125.000000	10340.000000
2705	74270	31918	57	17	4	1	9	17	C	C	53	1.0000	0.1524	0.1631	0.1417	22154.000000	10441.000000
2706	691922	557807	57	18	4	1	9	18	C	C	83	1.0000	0.7319	0.7344	0.7295	39342.000000	21663.000000
2707	477468	527054	57	19	4	1	9	19	C	C	93	0.1720	0.8987	0.8292	0.9682	13840.000000	13168.000000
2708	333212	540979	57	20	4	1	9	20	C	C	67	0.2537	0.8633	0.8345	0.8921	12682.000000	9129.000000
2709	204524	572429	57	21	4	1	9	21	C	C	83	0.2289	0.8996	0.8266	0.9726	11609.000000	12046.000000
2710	486243	477031	57	22	4	1	9	22	C	C	76	0.1974	0.8672	0.8338	0.9006	11370.000000	11925.000000
2711	250992	403006	57	23	4	1	9	23	C	C	82	0.1220	0.8530	0.7668	0.9392	8490.000000	10910.000000
2712	583346	824015	57	24	4	1	9	24	C	C	92	0.2283	0.9759	0.9759	0.9759	16044.000000	23100.000000
2713	60682	16079	57	25	4	2	9	1	C	C	52	1.0000	0.1454	0.1696	0.1211	22256.000000	10556.000000
2714	107236	74638	57	26	4	2	9	2	C	C	73	1.0000	0.2612	0.2600	0.2623	38471.000000	15549.000000
2715	342161	398996	57	27	4	2	9	3	C	C	71	1.0000	0.3279	0.3194	0.3364	47002.000000	21726.000000
2716	171313	191063	57	28	4	2	9	4	C	C	78	1.0000	0.5009	0.4864	0.5155	42120.000000	18564.000000
2717	669663	642767	57	29	4	2	9	5	C	C	92	1.0000	0.5670	0.5636	0.5705	57776.000000	30820.000000
2718	268028	425258	57	30	4	2	9	6	C	C	87	1.0000	0.6803	0.6612	0.6993	42195.000000	23229.000000
2719	430958	954661	57	31	4	2	9	7	C	C	96	0.2708	0.8306	0.7383	0.9229	18668.000000	30784.000000
2720	291202	365016	57	32	4	2	9	8	C	C	81	0.1481	0.7734	0.6751	0.8716	10812.000000	8244.000000
2721	1243219	1734050	57	33	4	2	9	9	C	C	66	1.0000	0.8696	0.8588	0.8803	43890.000000	20790.000000
2722	217668	636382	57	34	4	2	9	10	C	C	81	0.1975	0.8591	0.7500	0.9682	10960.000000	13584.000000
2723	59787	451586	57	35	4	2	9	11	C	C	70	0.1429	0.6914	0.5062	0.8767	5950.000000	7170.000000
2724	348931	372305	57	36	4	2	9	12	C	C	80	0.1000	0.9354	0.9354	0.9354	6296.000000	9592.000000
2725	437553	481667	57	37	4	2	9	13	C	C	91	1.0000	0.6056	0.5983	0.6129	50687.000000	26481.000000
2726	2906020	2857237	57	38	4	2	9	14	C	C	88	1.0000	0.6268	0.6306	0.6229	87560.000000	58520.000000
2727	160928	117585	57	39	4	2	9	15	C	C	89	1.0000	0.3760	0.3760	0.3760	50819.000000	19580.000000
2728	144651	101898	57	40	4	2	9	16	C	C	77	1.0000	0.2682	0.2639	0.2725	46046.000000	18249.000000
2729	2092692	1454397	57	41	4	2	9	17	S	S	134	0.3507	0.8215	0.8215	0.8215	67351.000000	49914.000000
2730	2503192	2705259	57	42	4	2	9	18	C	C	112	0.6339	0.7529	0.7647	0.7411	75260.000000	76893.000000
2731	572308	899500	57	43	4	2	9	19	C	C	106	0.2075	0.8909	0.8162	0.9657	19448.000000	34320.000000
2732	834322	629020	57	44	4	2	9	20	C	C	118	0.2119	0.8831	0.8718	0.8944	26500.000000	30650.000000
2733	613571	1067096	57	45	4	2	9	21	C	C	149	0.2013	0.8998	0.8165	0.9832	30030.000000	90540.000000
2734	1233540	1350061	57	46	4	2	9	22	S	S	130	0.2692	0.8691	0.8269	0.9112	34160.000000	64260.000000
2735	573396	963434	57	47	4	2	9	23	C	C	109	0.2018	0.8874	0.7977	0.9770	18722.000000	40216.000000
2736	243164	830239	57	48	4	2	9	24	C	C	101	0.1683	0.7257	0.6220	0.8293	13056.000000	22372.000000
2737	2459521	2606996	58	1	4	1	10	1	C	C	105	0.6000	0.3682	0.3752	0.3613	354060.000000	591318.000000
2738	31796	24850	58	2	4	1	10	2	C	C	19	1.0000	0.0000	0.0000	0.0000	10963.000000	6764.000000
2739	262842	273797	58	3	4	1	10	3	C	C	89	1.0000	0.4673	0.4585	0.4762	40584.000000	24297.000000
2740	1749163	2050507	58	4	4	1	10	4	C	C	101	1.0000	0.5500	0.5470	0.5531	91001.000000	68478.000000
2741	145731	173095	58	5	4	1	10	5	C	C	88	1.0000	0.4065	0.3854	0.4276	42680.000000	24200.000000
2742	141506	235946	58	6	4	1	10	6	C	C	84	1.0000	0.4449	0.4144	0.4755	46536.000000	24780.000000
2743	472509	334363	58	7	4	1	10	7	C	C	89	0.1573	0.9044	0.8452	0.9636	12474.000000	15190.000000
2744	631049	612422	58	8	4	1	10	8	C	C	79	0.2532	0.8708	0.8045	0.9372	15200.000000	15520.000000
2745	254039	412566	58	9	4	1	10	9	C	C	59	1.0000	0.9522	0.9388	0.9655	33276.000000	17818.000000
2746	406922	691376	58	10	4	1	10	10	C	C	82	0.2561	0.9378	0.8997	0.9759	12915.000000	20349.000000
2747	320720	716186	58	11	4	1	10	11	C	C	80	0.2375	0.8421	0.7389	0.9452	12483.000000	16967.000000
2748	509270	509056	58	12	4	1	10	12	C	C	82	0.2195	0.8621	0.7872	0.9369	13014.000000	19530.000000
2749	198642	221007	58	13	4	1	10	13	C	C	74	1.0000	0.5181	0.5121	0.5242	36186.000000	18944.000000
2750	90798	41982	58	14	4	1	10	14	C	C	60	1.0000	0.2667	0.2807	0.2527	28680.000000	12840.000000
2751	92294	27568	58	15	4	1	10	15	C	C	55	1.0000	0.2098	0.2310	0.1886	25795.000000	12265.000000
2752	87539	28133	58	16	4	1	10	16	C	C	50	1.0000	0.1132	0.1211	0.1052	27550.000000	11250.000000
2753	72595	38225	58	17	4	1	10	17	C	C	63	1.0000	0.0000	0.0000	0.0000	26649.000000	13545.000000
2754	823864	628371	58	18	4	1	10	18	C	C	86	1.0000	0.9523	0.9584	0.9462	42226.000000	21500.000000
2755	393858	451539	58	19	4	1	10	19	C	C	96	0.1667	0.8084	0.7267	0.8900	13264.000000	16848.000000
2756	305578	484558	58	20	4	1	10	20	C	C	67	0.2388	0.7900	0.6897	0.8904	13744.000000	11152.000000
2757	73783	478453	58	21	4	1	10	21	C	C	72	0.1528	0.7357	0.5701	0.9014	6688.000000	8195.000000
2758	413739	466039	58	22	4	1	10	22	C	C	75	0.1867	0.7926	0.6709	0.9142	10290.000000	12782.000000
2759	426302	541327	58	23	4	1	10	23	C	C	89	0.1910	0.8532	0.7670	0.9393	16082.000000	20434.000000
2760	517526	580354	58	24	4	1	10	24	C	C	93	0.2151	0.8905	0.8062	0.9747	15820.000000	21120.000000
2761	87581	29100	58	25	4	2	10	1	C	C	55	1.0000	0.0946	0.1155	0.0737	23705.000000	14245.000000
2762	121829	74554	58	26	4	2	10	2	C	C	76	1.0000	0.2775	0.2764	0.2786	38152.000000	16492.000000
2763	448462	486781	58	27	4	2	10	3	C	C	80	1.0000	0.4568	0.4484	0.4651	56400.000000	27520.000000
2764	201009	194978	58	28	4	2	10	4	C	C	83	1.0000	0.4123	0.4039	0.4208	45650.000000	20335.000000
2765	684481	640983	58	29	4	2	10	5	C	C	94	1.0000	0.5777	0.5724	0.5829	71440.000000	34780.000000
2766	299317	461009	58	30	4	2	10	6	C	C	95	1.0000	0.8942	0.8710	0.9175	48355.000000	25270.000000
2767	508392	849765	58	31	4	2	10	7	C	C	95	0.2526	0.9459	0.9129	0.9789	14880.000000	29328.000000
2768	308333	337815	58	32	4	2	10	8	C	C	83	0.1205	0.9209	0.8938	0.9480	9340.000000	8150.000000
2769	1248910	1870006	58	33	4	2	10	9	C	C	67	1.0000	0.8573	0.8435	0.8711	47905.000000	27403.000000
2770	265748	763435	58	34	4	2	10	10	C	C	77	0.2208	0.8223	0.7049	0.9398	11050.000000	15300.000000
2771	86006	489334	58	35	4	2	10	11	C	C	70	0.1571	0.7521	0.6231	0.8811	6798.000000	9064.000000
2772	519111	531121	58	36	4	2	10	12	C	C	78	0.1795	0.9044	0.8452	0.9636	12754.000000	20776.000000
2773	316625	339967	58	37	4	2	10	13	C	C	82	1.0000	0.4383	0.4321	0.4445	53218.000000	24682.000000
2774	3028350	3124604	58	38	4	2	10	14	C	C	95	1.0000	0.9098	0.8971	0.9225	94905.000000	56715.000000
2775	135164	109409	58	39	4	2	10	15	C	C	78	1.0000	0.4321	0.4188	0.4454	44148.000000	16770.000000
2776	176398	97110	58	40	4	2	10	16	C	C	80	1.0000	0.2917	0.3017	0.2817	51600.000000	19760.000000
2777	1398457	1128169	58	41	4	2	10	17	S	S	107	0.2991	0.9144	0.9067	0.9222	42496.000000	32896.000000
2778	2358327	2654559	58	42	4	2	10	18	C	C	106	0.6321	0.5909	0.5883	0.5935	78457.000000	80333.000000
2779	644815	939015	58	43	4	2	10	19	C	C	106	0.2358	0.9583	0.9481	0.9685	22050.000000	45900.000000
2780	1976579	2361407	58	44	4	2	10	20	C	C	100	0.6000	0.6517	0.6608	0.6426	61680.000000	66780.000000
2781	585708	1217135	58	45	4	2	10	21	S	S	133	0.2331	0.8433	0.7683	0.9183	26443.000000	87637.000000
2782	1510461	1598447	58	46	4	2	10	22	S	S	116	0.3793	0.8167	0.7952	0.8382	49236.000000	88572.000000
2783	539889	738659	58	47	4	2	10	23	C	C	114	0.1930	0.9001	0.8654	0.9348	18546.000000	49214.000000
2784	166324	762834	58	48	4	2	10	24	C	C	107	0.2056	0.8379	0.7036	0.9722	16412.000000	40216.000000
2785	965938	821040	59	1	4	1	11	1	C	C	96	1.0000	0.5659	0.5659	0.5659	53952.000000	33792.000000
2786	233273	242643	59	2	4	1	11	2	C	C	88	1.0000	0.4527	0.4437	0.4616	45320.000000	25608.000000
2787	202217	107494	59	3	4	1	11	3	C	C	78	1.0000	0.3866	0.3933	0.3800	41496.000000	19890.000000
2788	2527560	2446969	59	4	4	1	11	4	C	C	119	0.5126	0.9408	0.9321	0.9495	68930.000000	63806.000000
2789	245020	184749	59	5	4	1	11	5	C	C	84	1.0000	0.4925	0.4860	0.4990	52164.000000	25620.000000
2790	3205191	3199010	59	6	4	1	11	6	C	C	102	1.0000	0.4808	0.4808	0.4808	138312.000000	152694.000000
2791	1072391	1798463	59	7	4	1	11	7	C	C	67	1.0000	0.8843	0.8629	0.9057	38324.000000	29815.000000
2792	382999	591396	59	8	4	1	11	8	C	C	93	0.1828	0.9052	0.8402	0.9701	12376.000000	25806.000000
2793	690583	605702	59	9	4	1	11	9	C	C	77	0.2597	0.8916	0.8389	0.9442	14180.000000	13040.000000
2794	268019	745136	59	10	4	1	11	10	C	C	80	0.2375	0.8840	0.7947	0.9733	10906.000000	18126.000000
2795	120769	436439	59	11	4	1	11	11	C	C	74	0.1486	0.7639	0.6328	0.8949	6523.000000	12892.000000
2796	361500	427513	59	12	4	1	11	12	C	C	81	0.1975	0.8987	0.8292	0.9682	9424.000000	17488.000000
2797	491172	702928	59	13	4	1	11	13	C	C	68	1.0000	0.5178	0.5067	0.5288	38148.000000	23120.000000
2798	103729	38810	59	14	4	1	11	14	C	C	55	1.0000	0.1885	0.2039	0.1732	25410.000000	11220.000000
2799	446596	35023	59	15	4	1	11	15	C	C	64	1.0000	0.4731	0.5077	0.4385	38336.000000	13312.000000
2800	313625	224226	59	16	4	1	11	16	C	C	72	1.0000	0.5074	0.5113	0.5035	43488.000000	16632.000000
2801	2415434	2295026	59	17	4	1	11	17	C	C	67	0.8955	0.4531	0.4447	0.4615	59340.000000	33720.000000
2802	51169	11700	59	18	4	1	11	18	B	B	48	1.0000	0.0000	0.0000	0.0000	15120.000000	8832.000000
2803	364539	528367	59	19	4	1	11	19	C	C	83	0.2289	0.8914	0.8355	0.9474	12483.000000	14687.000000
2804	404725	646431	59	20	4	1	11	20	C	C	75	0.2400	0.8642	0.8063	0.9220	13266.000000	12114.000000
2805	574284	391073	59	21	4	1	11	21	C	C	64	0.2188	0.8460	0.8107	0.8814	9548.000000	7812.000000
2806	97572	431839	59	22	4	1	11	22	C	C	76	0.1447	0.7255	0.5622	0.8889	6930.000000	9746.000000
2807	484956	440144	59	23	4	1	11	23	C	C	77	0.2208	0.8296	0.7701	0.8892	12597.000000	13532.000000
2808	274115	310942	59	24	4	1	11	24	C	C	81	0.1235	0.7646	0.6751	0.8540	8870.000000	7660.000000
2809	501088	684796	59	25	4	2	11	1	C	C	163	0.1166	0.8247	0.7609	0.8885	47101.000000	41591.000000
2810	1016117	479927	59	26	4	2	11	2	C	C	93	1.0000	0.4446	0.4658	0.4234	85839.000000	35433.000000
2811	1259052	611567	59	27	4	2	11	3	C	C	106	1.0000	0.1561	0.1584	0.1539	253234.000000	130698.000000
2812	184483	80572	59	28	4	2	11	4	C	C	81	1.0000	0.1108	0.1158	0.1059	59535.000000	25029.000000
2813	249936	24677	59	29	4	2	11	5	C	C	77	1.0000	0.1985	0.2300	0.1669	61985.000000	17171.000000
2814	408317	194551	59	30	4	2	11	6	C	C	83	1.0000	0.4996	0.5193	0.4798	51211.000000	20750.000000
2815	463728	667885	59	31	4	2	11	7	C	C	91	0.2308	0.9244	0.8729	0.9759	19089.000000	19131.000000
2816	556787	393250	59	32	4	2	11	8	C	C	82	0.1829	0.9035	0.8855	0.9216	12240.000000	14850.000000
2817	391935	730613	59	33	4	2	11	9	C	C	100	0.2800	0.8960	0.8398	0.9523	17836.000000	25956.000000
2818	398279	679148	59	34	4	2	11	10	C	C	92	0.2391	0.9014	0.8257	0.9770	15972.000000	16962.000000
2819	314273	403380	59	35	4	2	11	11	C	C	85	0.1294	0.8729	0.8242	0.9215	9361.000000	9647.000000
2820	561377	490291	59	36	4	2	11	12	C	C	85	0.1882	0.8686	0.8014	0.9358	13552.000000	17840.000000
2821	263956	306932	59	37	4	2	11	13	C	C	78	1.0000	0.4369	0.4188	0.4550	53196.000000	21762.000000
2822	554779	295424	59	38	4	2	11	14	C	C	83	1.0000	0.4295	0.4367	0.4223	50381.000000	21746.000000
2823	523568	214129	59	39	4	2	11	15	C	C	86	1.0000	0.3861	0.4008	0.3714	54954.000000	21242.000000
2824	468789	127676	59	40	4	2	11	16	C	C	72	1.0000	0.3980	0.4198	0.3762	42552.000000	18216.000000
2825	256709	437253	59	41	4	2	11	17	C	C	139	0.1007	0.7649	0.6189	0.9110	17780.000000	21238.000000
2826	1005446	1244334	59	42	4	2	11	18	C	C	52	1.0000	0.3584	0.3564	0.3605	34268.000000	18928.000000
2827	402288	573605	59	43	4	2	11	19	C	C	84	0.1905	0.8021	0.6771	0.9271	14080.000000	15264.000000
2828	435336	462608	59	44	4	2	11	20	C	C	85	0.1647	0.9044	0.8452	0.9636	12852.000000	15190.000000
2829	329995	385564	59	45	4	2	11	21	C	C	74	0.1622	0.8315	0.7379	0.9250	10716.000000	11472.000000
2830	729740	652494	59	46	4	2	11	22	C	C	74	0.3108	0.8519	0.8069	0.8969	19849.000000	12443.000000
2831	619061	654733	59	47	4	2	11	23	C	C	72	0.2778	0.8314	0.7680	0.8947	16240.000000	19480.000000
2832	191112	370103	59	48	4	2	11	24	C	C	78	0.1410	0.7616	0.5901	0.9330	9680.000000	5830.000000
